post_id,职位名称,职位类别,工作地点,事业群/部门,产品线,工作年限,更新时间,详情链接,国家,公司代码,公司名称,来源页,职责描述,岗位要求,招聘类型,学历要求,岗位状态,英文职位名,邮箱投递
1765020202073858048,《穿越火线：虹》-UE5客户端开发工程师,技术,深圳,IEG,腾讯游戏,三年以上工作经验,2026年02月14日,http://careers.tencent.com/jobdesc.html?postId=1765020202073858048,中国,,,https://careers.tencent.com/search.html,"1.负责游戏中gameplay各模块的设计与开发，根据需求制定合理技术方案并实现；
2.负责游戏中相关模块的工具扩展与工具链建设，参与规范制定、性能优化等工作；
3.参与引擎特性开发和技术预研，根据需求定制引擎功能；
4.负责游戏中相关问题的跟进与解决。","1.熟悉UE4开发或有Unity 3D游戏开发经验，有2年及以上游戏客户端开发经验；
2.熟练使用C++，熟悉TypeScript、Lua等脚本语言，基础扎实；
3.具备良好的沟通能力，优秀的学习能力，善于分析问题、解决问题；
4.责任心强，对游戏技术有追求；
5.有UE4开发经验者、FPS游戏开发经验者优先；
6.热爱游戏事业，对FPS游戏熟悉和热爱者优先。",,,,,
1993984570017599488,《王者荣耀》-玩法策划,产品,成都,IEG,王者荣耀,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1993984570017599488,中国,,,https://careers.tencent.com/search.html,"1.负责王者荣耀娱乐玩法的制作与跟进，包括但不限于MOBA、对抗、RPG等游戏品类；
2.负责协调各个职能部门，整合资源，并保障自身的全程投入，最终推进玩法模式的完整落地，调优上线；
3.跟进相关用户研究及玩家体验，制定相关优化和迭代方案。","1.3年以上玩法或者关卡设计经验，有MOBA类游戏/对抗类游戏研发经验者优先；
2.需具备适配MOBA品类/对抗类玩法品类的审美，对MOBA游戏和社区平台类游戏有一定理解，熟悉共创平台类游戏的特点及设计思路优先；
3.热爱游戏行业，具备一定游戏体验深度与广度；
4.具有良好的沟通表达能力和较强的团队意识，善于接受新事物；
5.有用户导向意识，具备优秀的自我驱动力、沟通能力，能够承担压力，有良好的合作意识。",,,,,
2015698974471774208,《暗区突围》手游-战斗策划-新星引力计划,产品,深圳,IEG,UAMobile-手游APP,一年以上工作经验,2026年02月09日,http://careers.tencent.com/jobdesc.html?postId=2015698974471774208,中国,,,https://careers.tencent.com/search.html,"1.参与枪械体系的构建，包括新枪械设计、数值平衡性调整、枪械手感调整优化等；
2.参与核心战斗的3C体验，对游戏的操作交互、角色表现、玩法流程、音频等模块进行优化和跟进；
3.参与各类玩法模式的局部区域、开放世界的关卡设计和跟进工作；
4.根据玩家反馈、数据分析、调研报告等途径进行版本迭代升级，提高游戏整体战斗体验 ；
5.挖掘游戏存在的体验问题，分析原因并设计方案，最终推动落地解决。","1.本科及以上学历，1年以上游戏策划经验，参与过完整的游戏研发及运营流程；
2.对主流竞技类游戏有大量体验，对游戏3C与机制设计有独特理解；
3.有FPS/TPS深度游戏经验者优先，有射击游戏研发经验优先；
4.对新鲜事物有强烈好奇心，对当下游戏用户的消费心理和文娱偏好有深刻认知；有较好的审美品位和一定的创意能力；
5.有良好的团队合作精神，较强的沟通能力，抗压能力强。",,,,,
1935160163061309440,《三角洲行动》-高级UE手游引擎开发工程师,技术,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1935160163061309440,中国,,,https://careers.tencent.com/search.html,"1.负责以下工作的其中一到多项；
2.负责开放世界相关技术的研发工作：地形，植被，光影，Houdini工具链，底层网络；
3.负责开放大世界前沿技术预研；
4.负责游戏中图形相关特性的开发，根据需求开发高级渲染效果，增强游戏表现力；
5.负责游戏中动画物理特性的开发，根据需求开发高级动画效果，增强游戏表现力；
6.负责载具/破碎/角色物理动画等高级物理特性研发，适用于工作室游戏产品中；
7.负责制定工作室研发工具管线方案，开发low-level tools和引擎功能，帮助研发团队提升研发效率；
8.负责游戏中性能优化相关工作，针对需求定制增改UE引擎底层功能；
9.负责图形兼容性分析以及疑难问题的分析定位工作。","1.3年以上手机游戏引擎开发和维护经验，深刻理解3D游戏引擎架构，精通引擎接口和游戏制作流程；
2.有开放大世界领域开发经验，如：地形，植被，光影渲染，多线程调度；
3.熟悉3D图形学，有良好的数学和算法基础；
4.熟练掌握3D图形渲染技术，精通Shader相关开发；
5.有移动游戏优化经验，掌握移动端图形优化技巧；
6.责任心强，善于沟通，对游戏前沿技术有热情；
7.熟悉商业游戏引擎源代码，对FPS游戏熟悉和热爱优先。",,,,,
1976944107683205120,《三角洲行动》-高级UE手游引擎开发工程师,技术,上海,IEG,ProjectD-手游APP,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1976944107683205120,中国,,,https://careers.tencent.com/search.html,"1.负责以下工作的其中一到多项；
2.负责开放世界相关技术的研发工作：地形，植被，光影，Houdini工具链，底层网络；
3.负责开放大世界前沿技术预研；
4.负责游戏中图形相关特性的开发，根据需求开发高级渲染效果，增强游戏表现力；
5.负责游戏中动画物理特性的开发，根据需求开发高级动画效果，增强游戏表现力；
6.负责载具/破碎/角色物理动画等高级物理特性研发，适用于工作室游戏产品中；
7.负责制定工作室研发工具管线方案，开发low-level tools和引擎功能，帮助研发团队提升研发效率；
8.负责游戏中性能优化相关工作，针对需求定制增改UE引擎底层功能；
9.负责图形兼容性分析以及疑难问题的分析定位工作。","1.3年以上手机游戏引擎开发和维护经验，深刻理解3D游戏引擎架构，精通引擎接口和游戏制作流程；
2.有开放大世界领域开发经验，如：地形，植被，光影渲染，多线程调度；
3.熟悉3D图形学，有良好的数学和算法基础；
4.熟练掌握3D图形渲染技术，精通Shader相关开发；
5.有移动游戏优化经验，掌握移动端图形优化技巧；
6.责任心强，善于沟通，对游戏前沿技术有热情；
7.熟悉商业游戏引擎源代码，对FPS游戏熟悉和热爱优先。",,,,,
1899719434340212736,《逆战：未来》-版本运营,产品,深圳,IEG,腾讯游戏,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1899719434340212736,中国,,,https://careers.tencent.com/search.html,"1.根据研发版本排期，独立输出并跟进版本的各项测试、部署、提审、发布等版本流程环节工作；
2.能根据发行运营的实际需要，保障现网发布与热更的规划与落地，对版本发布进行统筹管理，对外网发布质量负责；
3.协调公司内各技术团队，完成产品的技术筹备、组件及平台接入，运营工具后台搭建；
4.具备丰富的国内或海外游戏测试经验，能够在项目全生命周期阶段统筹测试，并在测试规划、测试落地、数据解读和输出对应举措等方面保障项目成功。","1.本科及以上学历，3年以上游戏版本运营和管理经验（有端游版本管理经验优先）；
2.曾独立主导至少一款游戏产品版本的管理与发布工作，对游戏产品在研发到运营期各阶段的全球测试具备丰富的操作和优化经验；
3.熟悉游戏正式运营期的版本管理工作，熟悉关键技术，和项目周边部门如运维、测试、安全进行沟通和协调，保证版本发布进度和稳定性；
4.熟悉游戏的研发和运营流程，具备丰富的研运配合经验，热爱FPS游戏，熟悉主流的FPS游戏。",,,,,
1946145091261407232,《逆战：未来》关卡策划-新星引力计划,产品,广州,IEG,code-z,两年以上工作经验,2026年03月02日,http://careers.tencent.com/jobdesc.html?postId=1946145091261407232,中国,,,https://careers.tencent.com/search.html,"1.负责射击游戏的关卡设计与搭建工作，推动游戏关卡和玩法规则的创意设计与落地迭代；
2.负责玩法原型的制作与效果验证，能快速实现关卡相关的原型并敏捷迭代；
3.深度参与并推动关卡艺术表现、关卡叙事内容的设计制作。","1.2年以上游戏设计经验，具有关卡设计的相关知识，有PVE向FPS射击项目经验优先；
2.熟练掌握主流商业引擎，有较强的动手能力和问题解决能力；
3.热爱主流游戏和各类射击游戏，有丰富的游戏阅历，具备深厚的游戏理解能力和分析能力；
4.有怪物AI设计与落地经验者优先。",,,,,
1955078226711830528,《三角洲行动》-系统策划（安全向）,产品,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1955078226711830528,中国,,,https://careers.tencent.com/search.html,"1.负责游戏内安全相关的策划工作，协同业安和运营，一起处理游戏中的外挂、恶意行为等安全问题，提升游戏的安全运营环境；
2.负责安全相关的特性功能需求在游戏版本中的设计和落地工作，过程中关注实际用户的体验反馈、社区舆情和口碑、数据效果和后续迭代；
3.把控安全策略对抗流程，通过流程管理、风控管理等手段，持续优化工作效率和质量。","1.本科及以上学历，3年以上游戏策划经验，参与过完整的游戏研发及运营历程，有主导过线上游戏匹配系统经验者优先；
2.热爱游戏，对市面上各类游戏的系统和运营思路有深入的分析和理解，有FPS/TPS游戏经验优先，有PC端研发经验优先；
3.具备一定的数据分析能力，能够通过数据及时调整需求，并能快速提升数据表现；
4.拥有良好的团队合作精神，较强的沟通能力，以及较强的抗压能力。",,,,,
2006301756904071168,《三角洲行动》-数据分析（活动分析方向）,产品,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年01月04日,http://careers.tencent.com/jobdesc.html?postId=2006301756904071168,中国,,,https://careers.tencent.com/search.html,"1.负责分析游戏国内及海外活跃和商业化效果评估及问题定位，输出解决方案，持续监控改进效果；
2.开展专题数据分析，输出分析报告，通过数据驱动游戏业务增长；
3.设计和分析A/B Testing实验，以验证策略有效性，并提出优化的策略。","1.3年以上游戏商业化和活跃分析经验，有全面负责过一款游戏数据分析为佳；
2.热爱游戏，熟悉主流的FPS游戏；
3.能独立搭建日常游戏运营的分析框架，快速输出有价值内容；
4.对数据敏感，有清晰的数据分析思考框架，能熟练使用Mysql。",,,,,
1999403917737349120,《暗区突围》手游-战斗策划,产品,深圳,IEG,UAMobile-手游APP,两年以上工作经验,2026年02月09日,http://careers.tencent.com/jobdesc.html?postId=1999403917737349120,中国,,,https://careers.tencent.com/search.html,"1.参与战斗体系的构建和扩展，包括但不限于新武器，战术道具，装备的设计跟进，数值平衡性调整，手感调整优化等；
2.参与核心战斗的3C体验，对游戏的操作交互，角色表现，玩法流程，音频等模块进行优化和跟进；
3.根据玩家反馈，数据分析，调研报告等途径进行版本迭代升级，提高游戏整体战斗体验；
4.挖掘游戏存在的体验问题，分析原因并设计方案，最终推动落地解决。","1.本科及以上学历，1年以上游戏策划经验，参与过完整的游戏研发及运营流程；
2.1000h以上FPS/TPS游戏经验。",,,,,
2004038699016413184,灰境行者-战斗策划-职业设计方向,产品,上海,IEG,Maple-端游-国内,两年以上工作经验,2026年02月26日,http://careers.tencent.com/jobdesc.html?postId=2004038699016413184,中国,,,https://careers.tencent.com/search.html,"1.根据游戏核心玩法与标志性特色，负责角色职业的设计工作，具备创新性与可落地性；
2.深度拆解优秀FPS产品，建立设计标准与方法论，确保产出的稳定性；
3.与各部门密切合作，确保设计内容的游戏性与表现性达到极高水准；
4.跟踪职业在测试环境中的表现，基于数据反馈与玩家体验进行敏捷迭代。","1.本科及以上学历，资深FPS游戏玩家，深入理解不同射击游戏之间的战斗设计差异，2年以上游戏设计经验；
2.有射击/RPG游戏职业设计工作经验者优先；
3.沟通表达能力强，对游戏设计有独到的认知，有敏锐的洞察力和快速学习的能力；
4.抗压能力强，具备高度的团队协作意识与项目责任感。",,,,,
1990986234222235648,《逆战：未来》系统策划-新星引力计划,产品,深圳,IEG,code-z,两年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1990986234222235648,中国,,,https://careers.tencent.com/search.html,"1.负责游戏功能的设计、开发跟进、功能验收，调整其易用性和体验；
2.完成系统策划案、配置文件等相关文档撰写及更新；
3.与程序、美术密切合作，负责游戏系统设计及推进执行；
4.结合玩家反馈和线上数据进行复盘，制定流程沉淀设计经验和方法论。","1.本科及以上学历，热爱游戏，2年以上游戏策划经验；
2.对市面上主流游戏有良好的理解和分析，有游戏线上运营经验者优先；
3.优秀的策划设计能力，能根据产品实际需求进行融合创新；
4.对游戏研发富有激情，具备良好的沟通能力和协作能力；
5.有较强的团队合作意识，抗压能力强。",,,,,
1846452342178734080,《三角洲行动》-系统策划（匹配排位）,产品,深圳,IEG,ProjectD-手游APP-国际版,不限,2026年03月06日,http://careers.tencent.com/jobdesc.html?postId=1846452342178734080,中国,,,https://careers.tencent.com/search.html,"1.负责《三角洲行动》匹配排位相关系统的设计和落地；
2.在设计过程中，重点关注逻辑规则、表格设计和玩法体验；
3.与关卡设计、AI团队保持密切交流合作，确保匹配体验达到预期效果；
4.跟进并分析游戏统计数据，根据数据和玩家反馈制定后续优化方案，并跟进具体开发进度；
5.对当前主流匹配算法有一定理解和研究。","1.本科及以上学历，3年以上游戏策划经验，参与过完整的游戏研发及运营历程，有主导过线上游戏匹配系统经验者优先；
2.热爱游戏，对市面上各类游戏的系统和运营思路有深入的分析和理解，有FPS/TPS游戏经验优先，有PC端研发经验优先；
3.具备一定的数据分析能力，能够通过数据及时调整需求，并能快速提升数据表现；
4.拥有良好的团队合作精神，较强的沟通能力，以及较强的抗压能力。",,,,,
2008403658038992896,《异人之下》关卡策划,产品,深圳,IEG,UC-手游APP,三年以上工作经验,2026年01月16日,http://careers.tencent.com/jobdesc.html?postId=2008403658038992896,中国,,,https://careers.tencent.com/search.html,"1.负责动作游戏的关卡2D概念图设计，3D箱庭式关卡地图设计；
2.根据叙事需求与体验需求，设计与实现关卡流程，在引擎内搭建关卡体验白盒，持续推进关卡的实现与落地；
3.使用编辑器驱动任务关卡中的各对象触发、表演、衔接逻辑，对关卡的整体体验负责；
4.动作游戏中PVE相关玩法设计与实现；
5.参与产品相关设计和优化工作，进行关卡相关编辑器的设计与优化，完善工作流程；
6.根据测试数据与玩家反馈，持续打磨关卡，提升关卡品质。","1.本科及以上学历，游戏体验丰富，热爱动作游戏，3年以上游戏关卡设计经验；
2.了解3Dmax或者maya，具备3D关卡地图设计能力，有较好的美术审美；
3.熟悉unity引擎下的游戏开发管线；
4.有良好的团队合作精神和沟通能力，追求高品质的游戏呈现；
5.有成功上线的3D动作游戏的关卡设计经验者优先；
6.熟悉一人之下IP者优先。",,,,,
2008403742201892864,《异人之下》高级关卡策划,产品,深圳,IEG,UC-手游APP,五年以上工作经验,2026年01月16日,http://careers.tencent.com/jobdesc.html?postId=2008403742201892864,中国,,,https://careers.tencent.com/search.html,"1.负责动作游戏的关卡2D概念图设计，3D箱庭式关卡地图设计；
2.根据叙事需求与体验需求，设计与实现关卡流程，在引擎内搭建关卡体验白盒，持续推进关卡的实现与落地；
3.使用编辑器驱动任务关卡中的各对象触发、表演、衔接逻辑，对关卡的整体体验负责；
4.动作游戏中PVE相关玩法设计与实现；
5.参与产品相关设计和优化工作，进行关卡相关编辑器的设计与优化，完善工作流程；
6.根据测试数据与玩家反馈，持续打磨关卡，提升关卡品质。","1.本科及以上学历，游戏体验丰富，热爱动作游戏，5年以上游戏关卡设计经验；
2.了解3Dmax或者maya，具备3D关卡地图设计能力，有较好的美术审美；
3.熟悉unity引擎下的游戏开发管线；
4.有良好的团队合作精神和沟通能力，追求高品质的游戏呈现；
5.有成功上线的3D动作游戏的关卡设计经验者优先；
6.熟悉一人之下IP者优先。",,,,,
1980217576713773056,《暗区突围》端游-资深关卡策划,产品,上海,IEG,CA-端游,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1980217576713773056,中国,,,https://careers.tencent.com/search.html,"1.负责游戏内PVP关卡的设计和制作，对最终内容的质量负责；
2.绘制关卡2D Layout，使用3D引擎搭建关卡白盒，测试、调优关卡体验；
3.撰写并跟进关卡相关功能，协调程序、美术及相关资源推进需求落地；
4.根据运营数据、用户反馈及时调整关卡内容，提升品质。","1.热爱各类游戏，有丰富游戏阅历，熟悉主流射击游戏。有生存夺金类游戏(如《暗区突围》)深度体验者优先；
2.3年以上关卡策划工作经历，有上线游戏项目经验。FPS/TPS游戏项目开发经验者优先；(需附上作品设计稿，截图或链接)；
3.能独立完成关卡的设计工作。能熟练使用主流3D软件/引擎搭建关卡白盒。有UE4使用经验者优先；
4.有良好的团队协作和沟通能力，能接受挑战，抗压能力强。",,,,,
1943151540378378240,《三角洲行动》渠道运营,产品,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1943151540378378240,中国,,,https://careers.tencent.com/search.html,"1.负责指定枪战游戏在腾讯内外部渠道的筹备和发行工作；
2.在游戏不同阶段，结合不同渠道特点，定制不同运营策略并推进落地，为预约、新进、留存等维度目标负责；
3.在素材制作、投放提效、活动设计推广、能力合作等渠道基础事项上有扎实的基本功；
4.了解市场上不同流量运作和获客方式，结合单游戏特质，主动挖掘各平台创新带量模式；
5.在用户理解、品类推广、渠道认知等维度有至少一项专长积累，并能应用到实际工作中。","1.3年以上游戏行业相关工作经验，有渠道运营经验的优先；
2.有游戏完整首发和上线经验者优先；
3.热爱FPS游戏，深入玩过至少一款FPS游戏；
4.工作认真负责，学习能力强，沟通界面良好，合作意识强，有一定的抗压能力。",,,,,
2009524796265750528,QQ飞车手游-资深关卡策划,产品,深圳,IEG,QQ飞车手游,三年以上工作经验,2026年01月15日,http://careers.tencent.com/jobdesc.html?postId=2009524796265750528,中国,,,https://careers.tencent.com/search.html,"1.负责qq飞车手游关卡设计，包含竞速&道具赛道、娱乐玩法关卡 、关卡体验规划等；
2.关卡设计过程中，关注白盒体验、美术场景包装； 设计过程中拥有一定的创新维度能力，以及拥有独立的思维逻辑和设计方法；
3.关卡设计中对基础玩家情绪和情感有一定的理解和认知，有一定的细节设计；
4.具备较强的跟进执行能力，尤其是和场景美术的合作；
5.责任心强，能根据体验反馈来制定后续优化方案并跟进具体开发；
6.关注自身产品以及同类竞品的运营状况。","1.本科及以上学历，3年以上游戏策划经验；
2.参与过完整的游戏研发及运营历程，有主导过游戏研发或较多关卡设计经验者优先；
3.热爱各类游戏，对市面上各类游戏的关卡和单局有深入的分析、理解，尤其是对于竞技网游；
4.对赛车热爱、或有较多赛车游戏经验或竞技网游或动作类游戏设计经验者优先；
5.逻辑能力强，具有优秀的创造力和想像力，有敏锐的洞察力和快速学习的能力；
6.有较强的体验感知能力，尤其是对动作类、PVE游戏的战斗、关卡体验有敏锐感知；
7.有良好的团队合作精神，较强的沟通能力，抗压能力强。",,,,,
2017980292505174016,《王者荣耀》客户端开发工程师(AI方向),技术,成都,IEG,王者荣耀,五年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=2017980292505174016,中国,,,https://careers.tencent.com/search.html,"1.负责设计机器学习驱动的游戏 AI 智能体相关的全链路工程方案；
2.负责机器学习驱动的游戏 AI 智能体相关的客户端局内战斗逻辑开发；
3.负责机器学习驱动的游戏 AI 智能体相关的客户端局外系统开发；
4.负责跟进游戏 AI 智能体相关的问题修复，及时响应外网线上运行情况。","1.有扎实的数学和算法基础，深入了解C++，C#, TS等多种语言特性，有较强编程能力和一定的软件架构能力；
2.熟悉游戏客户端开发相关知识，熟悉Unity引擎，熟悉UE引擎；
3.熟悉传统游戏AIBot框架，如行为树、GOAP等；
4.熟悉网络游戏战斗同步的技术方案并有过相关经验；
5.责任心强，善于沟通，对游戏前沿技术有热情，熟悉和热爱MOBA/棋类/大世界等各类游戏者优先；
6.对监督学习、强化学习游戏Bot，或LLM相关知识熟悉者优先。",,,,,
1998240467296342016,《穿越火线：虹》-UE5 高级引擎开发-主机/PC,技术,深圳,IEG,CFH-端游-国际版,三年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=1998240467296342016,中国,,,https://careers.tencent.com/search.html,"1.负责以下工作的其中一到多项；
2.负责开放世界相关技术的研发工作：地形，植被，光影，Houdini工具链；
3.负责游戏中图形相关特性的开发，根据需求开发高级渲染效果，增强游戏表现力；
4.负责制定工作室研发工具管线方案，开发low-level tools和引擎功能，帮助研发团队提升研发效率；
5.负责游戏中性能优化相关工作，针对需求定制增改UE引擎底层功能；
6.负责图形兼容性分析以及疑难问题的分析定位工作。","1.3年以上PC或主机游戏引擎开发和维护经验，深刻理解3D游戏引擎架构，精通引擎接口和游戏制作流程；
2.有开放大世界领域开发经验，如：地形，植被，光影渲染，多线程调度；
3.熟悉3D图形学，有良好的数学和算法基础；
4.熟练掌握3D图形渲染技术，精通Shader相关开发；
5.有端游或主机优化经验，掌握对应平台的图形优化技巧；
6.责任心强，善于沟通，对游戏前沿技术有热情；
7.熟悉商业游戏引擎源代码，有Console开发经验，对FPS游戏熟悉和热爱优先。",,,,,
1942084372480000000,《三角洲行动》-系统策划（全面战场模式）,产品,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年03月13日,http://careers.tencent.com/jobdesc.html?postId=1942084372480000000,中国,,,https://careers.tencent.com/search.html,"1.负责三角洲行动全面战场模式相关玩法系统的设计，包括但不限于攻防/占领/胜者为王等模式入局流程、等级/武器/载具目标成长系统等；
2.在设计过程中，明确设计目的，重点关注逻辑规则、表格设计和成长阶段体验；
3.关注自身产品以及同类竞品的运营状况，跟进并分析游戏统计数据，根据数据和玩家反馈制定后续优化方案，并跟进具体落地。","1.本科及以上学历，3年及以上游戏相关工作经验，有游戏研发经验优先；
2.除三角洲以外，至少深度体验市面上任意一款团竞/大战场品类的产品；
3.热爱游戏，对市面上各类游戏的系统和运营思路有深入的分析、理解，有FPS/TPS游戏经验优先；
4.有良好的逻辑思维能力和数据分析能力，有较强的团队合作意识和沟通能力，抗压能力强。",,,,,
1993134632840876032,Future项目-战斗策划,产品,深圳,IEG,公共,一年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1993134632840876032,中国,,,https://careers.tencent.com/search.html,"1.参与3C、战斗系统的设计与优化，完善3D近战游戏的博弈体验；
2.参与战斗系统的数值调优，通过数据分析与玩家反馈，持续提升战斗体验的爽快感与策略深度；
3.能够与系统、数值、怪物、关卡等各模块同学沟通合作，对接需求设计、落地与优化，并为最终体验负责。","1.1年以上游戏行业战斗策划经验，对操控体验敏感，了解镜头设计；
2.熟悉游戏战斗系统的设计流程，具备扎实的技能机制、数值平衡设计能力；
3.对UE蓝图、技能逻辑与表现、行为树AI等有深入的使用经验；
4.有良好的团队合作精神和沟通能力，抗压能力强，乐于解决问题；
5.游戏阅历丰富, 动作游戏/射击游戏爱好者优先。",,,,,
1942052496046424064,《三角洲行动》-系统策划（烽火地带模式）,产品,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年03月11日,http://careers.tencent.com/jobdesc.html?postId=1942052496046424064,中国,,,https://careers.tencent.com/search.html,"1.负责三角洲行动烽火地带模式相关玩法系统的设计，包括但不限于主流程、目标成长系统等；
2.在设计过程中，明确设计目的，重点关注逻辑规则、表格设计和玩法体验；
3.与数值、战斗、关卡等团队保持密切交流合作，确保最后落地达到预期效果；
4.关注自身产品以及同类竞品的运营状况，跟进并分析游戏统计数据，根据数据和玩家反馈制定后续优化方案，并跟进具体落地。","1.本科及以上学历，3年及以上游戏相关工作经验，有游戏研发经验优先；
2.除三角洲行动以外，至少深度体验市面上任意一款搜打撤品类的产品；
3.热爱游戏，对市面上各类游戏的系统和运营思路有深入的分析、理解，有FPS/TPS游戏经验优先；
4.有良好的逻辑思维能力和数据分析能力，有较强的团队合作意识和沟通能力，抗压能力强。",,,,,
2012064604938719232,《穿越火线：虹》-UE5客户端开发（Gameplay/玩法）-新星引力计划,技术,深圳,IEG,CFH-手游APP,一年以上工作经验,2026年01月16日,http://careers.tencent.com/jobdesc.html?postId=2012064604938719232,中国,,,https://careers.tencent.com/search.html,"1.负责游戏Gameplay玩法模块的设计与开发，根据需求制定合理技术方案并实现；
2.负责游戏GamePlay玩法工具链建设，开发并优化整合现有工具，标准化工作流；
3.负责游戏GamePlay玩法的关键技术预研与实现及性能优化等工作；
4.负责游戏中相关问题的跟进与解决。","1.熟悉游戏客户端开发，有1年及以上游戏客户端开发经验；
2.熟练使用C++，熟悉TypeScript、Lua等脚本语言，计算机相关基础扎实；
3.具备良好的沟通能力，优秀的学习能力，善于分析问题、解决问题；
4.责任心强，对游戏技术有追求；
5.有UE开发经验、对FPS游戏熟悉和热爱，有FPS游戏开发经验者优先。",,,,,
1916744123205918720,《火影忍者》手游-战斗策划-新星引力计划,产品,深圳,IEG,,两年以上工作经验,2026年03月09日,http://careers.tencent.com/jobdesc.html?postId=1916744123205918720,中国,,,https://careers.tencent.com/search.html,"1.负责火影忍者手游角色的设计与制作；
2.对角色整体品质和体验负责，包括角色的玩法体验、平衡性体验、美术表现；
3.根据玩家社区反馈、数据分析、调研报告等途径进行迭代调优，持续提升角色体验。","1.有2年及以上战斗策划经验，有横版动作游戏、3D动作游戏开发经验者优先；
2.有角色编辑器、行为树等设计和使用经验者优先；
3.参与过完整的从游戏研发到线上运营的历程, 有角色制作全流程的实战经验；
4.具备高自驱力, 良好的团队合作和职业精神, 沟通能力和抗压能力；
5.游戏阅历丰富, 动作游戏爱好者优先；
6.热爱并熟悉《火影忍者》的优先。",,,,,
1935160167645683712,《三角洲行动》-高级UE端游引擎开发工程师,技术,深圳,IEG,ProjectD-手游APP,三年以上工作经验,2026年02月24日,http://careers.tencent.com/jobdesc.html?postId=1935160167645683712,中国,,,https://careers.tencent.com/search.html,"1.负责以下工作的其中一到多项；
2.负责开放世界相关技术的研发工作：地形，植被，光影，Houdini工具链，底层网络；
3.负责开放大世界前沿技术预研；
4.负责游戏中图形相关特性的开发，根据需求开发高级渲染效果，增强游戏表现力；
5.负责游戏中动画物理特性的开发，根据需求开发高级动画效果，增强游戏表现力；
6.负责载具/破碎/角色物理动画等高级物理特性研发，适用于工作室游戏产品中；
7.负责制定工作室研发工具管线方案，开发low-level tools和引擎功能，帮助研发团队提升研发效率；
8.负责游戏中性能优化相关工作，针对需求定制增改UE引擎底层功能；
9.负责图形兼容性分析以及疑难问题的分析定位工作。","1.3年以上PC游戏引擎开发和维护经验，深刻理解3D游戏引擎架构，精通引擎接口和游戏制作流程；
2.有开放大世界领域开发经验，如：地形，植被，光影渲染，多线程调度；
3.熟悉3D图形学，有良好的数学和算法基础；
4.熟练掌握3D图形渲染技术，精通Shader相关开发；
5.有端游优化经验，掌握PC图形优化技巧；
6.责任心强，善于沟通，对游戏前沿技术有热情；
7.熟悉商业游戏引擎源代码，有Console开发经验，对FPS游戏熟悉和热爱优先。",,,,,
2006045423747358720,A15项目-资深文案策划,产品,上海,IEG,公共,五年以上工作经验,2026年01月13日,http://careers.tencent.com/jobdesc.html?postId=2006045423747358720,中国,,,https://careers.tencent.com/search.html,"1.进行世界观架构搭建与核心剧情设计，设计符合中大型游戏的叙事结构，规划剧情和战斗中的叙事呈现方式和节奏；
2.负责文案设定所引申出的场景、角色、物件的美术需求设计及后续美术表现的整体方向把控和效果跟进；
3.为预研内容提供符合世界观设定、符合项目整体调性与风格的美术需求设计；
4.负责对游戏内相关概念进行设定和包装，维护世界观设定和叙事设计的整体性；
5.具备全局意识，确保核心叙事、游戏玩法、视觉表现的融合。","1.5年以上游戏开发经历，熟悉3D剧情表现类游戏设计优先；
2.有足够的游戏阅历，尤其是在叙事体验丰富的游戏类型体验足够的优先；
3.有足够的阅读量和影视阅读量，有一定的审美认知，有分镜和关键帧设计能力优先；
4.对游戏管线流程有认知，能使用引擎成熟作业者优先。",,,,,
